Date,Hanimaadhoo,Hulhule,Kadhdhoo,Kaadedhdhoo,Gan
2012-07-08,31.226166,31.698608,33.627594,33.832916,34.380463
2012-07-09,29.217346,32.290985,30.644104,32.5253,34.523468
2012-07-10,30.049286,29.39267,32.376465,31.319397,31.321564
2012-07-11,30.307312,30.357117,30.843323,33.918427,34.820007
2012-07-12,30.329865,30.5802,31.642181,31.600403,31.91156
2012-07-13,29.670105,30.11319,31.076294,31.184326,32.2063
2012-07-14,30.78897,29.825134,30.973145,30.983643,30.64383
2012-07-15,29.898865,31.512634,31.95993,31.732513,31.445831
2012-07-16,31.517029,31.56961,32.044495,32.477814,32.92166
2012-07-17,31.666718,33.050934,33.10327,34.474396,35.23947
2012-07-18,31.828583,33.838776,35.17813,35.26935,35.361786
2012-07-19,31.839203,33.29895,34.294067,34.492462,33.81305
2012-07-20,30.648315,30.99176,32.459167,32.446564,32.613403
2012-07-21,29.505768,30.1156,31.108704,31.670807,32.43094
2012-07-22,30.130096,30.955902,30.744873,32.480377,32.417053
2012-07-23,30.256165,31.808258,31.441284,33.305145,34.901245
2012-07-24,30.523834,31.28592,32.043793,33.04709,34.723145
2012-07-25,30.469086,31.52182,33.087646,34.96347,35.84735
2012-07-26,30.309021,30.858154,32.62909,33.720642,33.682007
2012-07-27,30.923676,31.17218,33.799316,33.983276,34.04535
2012-07-28,30.318329,31.956024,35.200714,35.65439,35.569855
2012-07-29,32.429077,34.096436,35.38205,34.115112,33.773956
2012-07-30,32.655487,34.843994,35.892853,35.524414,33.78421
2012-07-31,32.71039,35.48828,35.711914,33.768402,32.064697
2012-08-01,34.434296,35.540253,32.80542,32.216858,31.554321
2012-08-02,33.984344,34.099884,33.81125,32.066315,30.66629
2012-08-03,31.708435,32.063263,33.59796,32.67224,32.898315
2012-08-04,31.031982,32.323578,32.894226,32.730164,32.93927
2012-08-05,31.921753,32.20105,33.525146,33.10199,31.612701
2012-08-06,32.491974,33.730957,32.3743,30.890259,31.174042
2012-08-07,31.962128,32.705475,31.57608,31.345978,31.19577
2012-08-08,33.791718,34.219147,32.67163,32.171753,31.839752
2012-08-09,35.02838,32.825134,32.86606,31.826813,31.940247
2012-08-10,31.498718,31.26831,31.743103,31.753357,31.548645
2012-08-11,29.714783,31.798004,31.897217,30.963501,30.521118
2012-08-12,32.59549,34.549896,31.867706,31.055298,30.829742
2012-08-13,32.347137,35.04483,34.11844,32.325226,33.423645
2012-08-14,31.562927,34.13513,35.155853,35.585205,35.173492
2012-08-15,28.39447,31.463379,33.569336,33.878265,33.72818
2012-08-16,29.10379,30.184662,31.647644,32.906372,33.677917
2012-08-17,28.514069,28.782349,29.408966,29.984772,30.85672
2012-08-18,29.530334,29.665894,28.982758,28.844543,29.249268
2012-08-19,30.147217,30.94342,30.545319,30.894714,29.98584
2012-08-20,30.58316,31.238556,31.655945,32.13205,32.969788
2012-08-21,29.866425,29.502502,31.332031,33.315216,35.125305
2012-08-22,31.809814,31.123474,33.50479,34.13376,34.194427
2012-08-23,29.471802,31.602142,33.37671,34.81436,34.492584
2012-08-24,30.397766,31.279297,33.74591,33.92926,33.602295
2012-08-25,29.003326,31.310822,32.663574,34.727783,34.61252
2012-08-26,30.410767,32.033722,31.940002,34.452576,34.85675
2012-08-27,30.640137,31.289703,31.718445,33.54364,34.837982
2012-08-28,31.833344,33.296783,33.9776,34.846863,34.42508
2012-08-29,30.796204,31.59082,32.13452,32.70511,33.406464
2012-08-30,30.115814,32.844025,32.762543,32.498962,32.420624
2012-08-31,31.12027,33.355835,32.71933,32.14334,32.207153
2012-09-01,31.72519,34.043,31.98172,31.700623,31.287354
2012-09-02,31.157288,34.07663,34.7836,32.9982,31.61673
2012-09-03,31.034698,32.764862,33.59378,36.011658,35.03357
2012-09-04,32.39685,34.915985,34.918365,33.587585,32.34958
2012-09-05,33.509064,33.06665,32.98108,32.037964,32.344604
2012-09-06,33.452667,36.018097,34.157867,33.0979,32.430298
2012-09-07,34.06259,36.565826,33.819275,32.855865,32.510315
2012-09-08,30.822327,35.482574,35.166412,35.655792,34.60605
2012-09-09,30.77298,32.30252,31.473267,34.65677,34.89615
2012-09-10,32.04648,30.873566,31.118256,32.582336,32.855682
2012-09-11,31.18045,32.314514,33.566284,33.83383,33.956818
2012-09-12,31.610657,33.76007,32.824432,32.804413,31.86615
2012-09-13,31.642242,33.115692,33.11264,33.327362,32.608887
2012-09-14,30.490082,33.725616,35.720947,35.40863,35.32202
2012-09-15,30.183533,33.012726,34.519135,35.418457,35.518127
2012-09-16,30.680145,32.8631,33.786377,34.562622,34.953186
2012-09-17,31.800873,32.797363,32.474304,31.694336,31.492157
2012-09-18,30.34076,32.91617,31.016602,31.07611,31.365906
2012-09-19,32.680756,30.673462,29.515808,30.244537,30.6792
2012-09-20,31.262634,30.608887,30.13263,30.771393,30.90094
2012-09-21,35.615692,34.678772,31.533508,29.582336,29.25113
2012-09-22,33.743195,29.760254,30.52002,30.940338,31.58255
2012-09-23,34.816467,33.02658,33.497925,31.110168,32.287994
2012-09-24,33.01706,33.81195,33.247345,32.85907,34.945404
2012-09-25,32.039062,34.315063,32.244324,32.307373,31.476562
2012-09-26,33.31064,34.763275,33.794678,33.869293,34.546753
2012-09-27,31.111572,31.909393,32.423157,33.899628,34.680115
2012-09-28,30.528809,30.59491,30.888275,30.835602,31.100494
2012-09-29,30.805847,30.2016,30.275421,30.366547,30.138092
2012-09-30,30.101562,30.251587,30.477509,29.437897,29.639587
2012-10-01,30.776184,30.777588,30.993164,30.080048,29.58966
2012-10-02,30.869598,31.332794,31.48169,29.216034,30.504486
2012-10-03,31.51416,32.729492,32.1698,28.279633,29.240387
2012-10-04,32.45233,33.748474,34.857605,32.191772,32.312622
2012-10-05,32.196777,34.040527,35.085938,34.663696,34.970367
2012-10-06,35.832947,34.319336,32.599274,33.21341,33.663147
2012-10-07,33.88794,32.02121,31.062592,30.903564,33.40808
2012-10-08,33.54303,32.42581,31.501465,29.480713,29.479431
2012-10-09,32.318665,30.838287,29.276703,30.441864,30.359436
2012-10-10,31.790375,31.617035,28.238373,29.146393,27.114319
2012-10-11,30.568726,30.217773,30.66632,30.45462,28.96408
2012-10-12,30.863617,31.068878,30.269928,30.496948,29.33551
2012-10-13,34.00595,35.492523,34.395508,34.55597,34.16742
2012-10-14,33.987335,34.238403,32.937866,34.397858,35.038574
2012-10-15,31.519592,31.963898,30.884949,31.338928,30.715302
2012-10-16,33.27063,32.06369,29.139862,30.129028,30.954346
2012-10-17,35.944336,32.84424,31.742737,34.75821,32.673706
2012-10-18,33.697815,32.25006,32.228546,35.318817,34.85141
2012-10-19,32.99539,30.94223,32.084595,34.904816,35.225067
2012-10-20,32.44812,29.824646,30.769928,33.089478,34.704865
2012-10-21,33.013153,31.441559,34.341553,34.081573,33.153473
2012-10-22,31.263885,29.987854,29.700226,32.249054,33.525604
2012-10-23,33.563263,30.393066,32.075928,34.312714,34.72348
2012-10-24,33.141754,33.517548,33.048584,34.13742,35.68094
2012-10-25,34.020233,34.71933,32.65442,30.781952,32.84018
2012-10-26,29.994995,33.801483,29.185486,29.047577,31.115875
2012-10-27,30.512817,34.742767,27.550568,28.667816,27.958313
2012-10-28,28.0495,28.062866,28.352234,29.370148,30.360962
2012-10-29,30.017944,29.985138,27.099854,27.189758,29.259003
2012-10-30,30.61264,27.950165,27.697235,30.140656,30.2128
2012-10-31,30.485657,28.555939,28.66449,29.95343,31.190735
2012-11-01,30.190155,27.685822,29.28955,31.251862,32.940033
2012-11-02,32.954834,32.207245,31.40683,33.083252,34.505127
2012-11-03,32.6698,31.01416,32.402344,32.566833,32.966003
2012-11-04,32.267487,32.230896,29.81015,29.397797,28.493347
2012-11-05,30.974945,31.037384,30.032013,29.4953,29.406158
2012-11-06,34.825836,33.93521,31.539368,27.141266,27.80539
2012-11-07,34.851196,32.53601,29.252289,28.31009,30.25705
2012-11-08,32.805206,32.12494,30.253754,31.071259,31.451416
2012-11-09,35.085327,35.01007,35.01776,35.12262,35.30829
2012-11-10,34.92444,34.546143,32.695404,32.32135,32.541138
2012-11-11,35.273468,33.38974,31.64328,32.168488,31.377625
2012-11-12,35.28369,31.445648,30.193848,30.478638,30.587128
2012-11-13,33.503754,29.312012,30.14679,30.709412,30.7807
2012-11-14,34.223175,32.826447,30.944092,30.721497,30.555206
2012-11-15,35.952362,35.642975,30.737915,29.984406,30.438416
2012-11-16,36.001465,34.989594,30.906433,30.887665,31.566406
2012-11-17,35.2222,35.473114,32.510864,31.421082,31.500427
2012-11-18,35.226288,35.96454,32.770508,31.876343,31.620087
2012-11-19,35.010895,34.52304,32.368042,31.856567,31.933075
2012-11-20,33.561005,35.35013,34.098755,32.858185,31.954681
2012-11-21,35.78247,35.858368,32.01001,31.851257,31.25232
2012-11-22,34.454315,35.092926,34.738342,33.338013,32.67865
2012-11-23,33.038605,34.55661,33.46585,32.143036,32.419006
2012-11-24,31.588104,33.75711,34.341064,34.052765,31.365875
2012-11-25,32.68985,35.842316,35.870544,35.326965,34.072937
2012-11-26,33.978485,35.290527,35.830505,34.392914,33.792084
2012-11-27,35.22409,32.038086,33.487854,33.264587,32.371735
2012-11-28,34.82657,32.67874,32.07794,31.940369,30.518738
2012-11-29,33.975677,33.404785,31.124268,29.633026,26.966644
2012-11-30,34.84143,34.333252,31.417603,31.391083,31.104828
2012-12-01,33.94449,35.582977,32.35373,30.833374,29.938385
2012-12-02,35.578857,34.945923,35.005554,30.962646,30.259216
2012-12-03,35.292084,35.772217,35.8385,32.61914,32.003723
2012-12-04,32.260437,33.176514,34.578735,30.332092,29.283264
2012-12-05,34.521423,34.557404,34.487762,33.849304,31.93454
2012-12-06,28.841644,34.93164,36.502197,35.12323,32.947296
2012-12-07,28.479706,32.997528,34.227722,34.068085,33.837463
2012-12-08,29.702637,34.726074,33.39508,31.633484,30.608643
2012-12-09,30.12497,32.272247,33.756744,31.91809,30.527924
2012-12-10,30.87436,30.496765,33.786407,33.729614,32.656067
2012-12-11,29.917542,30.072815,32.177185,35.249054,35.942932
2012-12-12,30.938812,30.759125,32.759705,34.956757,34.694458
2012-12-13,31.247925,34.01938,34.64923,35.53055,34.62509
2012-12-14,31.971954,29.878693,34.264282,35.179504,34.437714
2012-12-15,31.147766,29.60437,30.416534,32.027405,34.6026
2012-12-16,31.213196,29.464233,30.609253,31.576385,33.92206
2012-12-17,30.565521,29.556335,29.911224,31.694885,32.738983
2012-12-18,33.116272,25.375,29.675568,31.093872,30.628235
2012-12-19,25.913513,24.01062,27.685577,28.9982,29.188538
2012-12-20,27.46344,29.085846,32.79471,31.345886,30.565552
2012-12-21,29.599762,31.846313,35.563995,33.041687,30.404144
2012-12-22,30.613708,31.689697,33.686676,31.266296,30.042603
2012-12-23,32.079834,29.976807,31.69403,30.823547,30.67215
2012-12-24,34.85309,29.638184,29.748352,28.694427,28.22763
2012-12-25,30.837067,30.907867,29.75531,28.355225,28.54953
2012-12-26,35.213898,34.183502,32.17816,30.977234,29.97699
2012-12-27,31.52237,29.357971,29.918457,29.957764,29.653625
2012-12-28,30.38269,32.26892,31.253357,31.046448,30.896973
2012-12-29,30.614227,31.200226,31.477264,32.015594,32.432587
2012-12-30,34.777283,33.72342,33.129486,33.3631,33.966064
2012-12-31,33.00467,34.213287,35.483276,35.997803,35.900055
2013-01-01,31.108582,32.175507,35.672455,35.468994,35.033203
2013-01-02,34.935333,35.585297,35.193817,33.411346,32.22412
2013-01-03,35.00525,34.449066,32.19217,31.496094,30.626251
2013-01-04,31.682922,31.003021,30.123016,30.431763,29.746643
2013-01-05,30.706696,32.30768,30.841705,30.744598,30.018768
2013-01-06,31.012634,31.094269,31.852356,30.952545,30.734558
2013-01-07,29.655579,32.891724,30.57721,30.725464,28.87265
2013-01-08,27.58435,31.621094,30.744263,30.606201,30.354034
2013-01-09,30.491974,30.30478,30.409424,30.29889,30.161926
2013-01-10,31.077515,31.393036,30.47049,30.15976,30.472198
2013-01-11,34.30902,33.48047,34.307465,32.17621,31.991882
2013-01-12,34.772644,31.322662,33.34247,33.864655,33.507324
2013-01-13,33.01999,31.89746,31.359375,33.551636,31.24646
2013-01-14,31.399323,29.575195,30.220581,30.526031,30.56192
2013-01-15,30.451385,28.62738,29.276245,29.321869,29.710938
2013-01-16,28.839294,29.315826,30.369446,31.994263,33.218353
2013-01-17,29.374512,29.684631,31.479218,32.035828,32.850616
2013-01-18,29.344116,28.957214,30.061829,32.40213,31.940308
2013-01-19,29.925446,29.83075,29.931427,30.417542,31.066742
2013-01-20,30.165802,30.620056,30.808289,31.81195,32.52066
2013-01-21,31.179901,29.923248,29.48764,30.330109,30.100128
2013-01-22,33.27765,29.706024,30.282654,32.175507,32.899048
2013-01-23,34.173706,29.431519,29.777954,30.78601,31.892365
2013-01-24,32.260498,30.023804,30.149475,31.148468,31.412842
2013-01-25,30.690247,28.980469,32.103912,33.15674,33.33734
2013-01-26,30.666718,29.79126,30.088165,30.5195,32.336975
2013-01-27,30.534607,29.911377,30.21643,30.184906,32.045776
2013-01-28,30.726227,30.177338,31.088623,32.438904,32.772156
2013-01-29,32.040375,29.535034,30.112823,31.592773,31.373291
2013-01-30,30.957672,28.946808,29.700256,29.62268,29.535706
2013-01-31,28.893616,29.477356,29.813751,30.507141,30.541534
2013-02-01,30.363098,28.930573,29.996735,30.931824,31.087189
2013-02-02,33.032715,29.87024,30.02179,30.76123,30.681396
2013-02-03,32.79889,29.718933,30.51355,31.496643,33.23123
2013-02-04,33.685852,31.983948,32.994812,33.26837,31.778717
2013-02-05,32.308136,31.017944,34.583313,33.08432,32.794342
2013-02-06,33.060516,33.347992,32.575714,32.72644,33.454376
2013-02-07,33.45627,32.004547,35.451324,34.75067,34.7182
2013-02-08,32.24942,33.081818,33.522522,32.484985,32.271362
2013-02-09,30.528809,33.723083,33.35254,33.389343,33.046326
2013-02-10,30.706879,32.08023,32.404083,33.818146,33.613525
2013-02-11,31.907013,30.791626,32.467987,33.250244,32.1214
2013-02-12,31.578522,29.744965,30.836975,31.54953,31.919037
2013-02-13,33.10721,28.671875,29.855713,31.12616,31.988129
2013-02-14,28.8526,28.718018,30.781097,34.3732,34.272064
2013-02-15,30.53418,32.10736,31.811005,33.798218,33.342407
2013-02-16,33.642395,31.788147,34.19998,33.329742,33.752045
2013-02-17,32.91391,33.641113,32.149963,33.25238,33.098785
2013-02-18,35.7399,33.690186,35.327454,30.927856,32.4216
2013-02-19,32.911133,35.364746,34.629395,34.42639,35.34842
2013-02-20,32.602478,33.326263,35.77588,36.166473,34.774933
2013-02-21,32.342896,31.770386,35.2258,34.990265,34.013275
2013-02-22,31.871277,31.185394,31.341492,32.009094,31.46576
2013-02-23,32.814972,30.359344,30.282959,30.978973,32.309814
2013-02-24,33.80185,30.482391,31.486267,33.437195,35.935425
2013-02-25,31.894165,31.296509,33.060364,32.745758,33.254425
2013-02-26,33.330383,31.051697,31.473602,34.59549,33.507935
2013-02-27,30.69931,30.783691,30.417603,30.43982,30.642761
2013-02-28,30.873047,30.194244,30.273132,30.016907,30.038025
2013-03-01,31.773193,31.012054,30.68637,30.386993,30.546173
2013-03-02,33.1662,31.559967,30.774414,30.893219,31.109924
2013-03-03,34.157227,32.407257,31.715057,31.032074,31.47705
2013-03-04,31.973083,31.314789,32.70352,31.788239,32.08737
2013-03-05,33.647522,31.60379,32.274017,32.63922,32.253265
2013-03-06,32.704437,34.142914,33.15683,32.154266,34.112427
2013-03-07,31.143799,31.200348,35.32602,36.097595,35.416595
2013-03-08,31.647858,30.956879,33.87622,33.753906,34.777008
2013-03-09,30.236633,32.18579,33.019897,36.25876,36.362823
2013-03-10,33.301147,32.326538,33.250214,36.071686,36.664185
2013-03-11,34.401,34.219604,35.299896,36.23456,36.07898
2013-03-12,33.887207,33.341827,34.480072,35.059845,35.92392
2013-03-13,36.002625,33.615936,36.143616,35.195618,35.9653
2013-03-14,35.05896,32.94287,34.822906,36.54837,35.50174
2013-03-15,33.428894,32.672913,33.210236,33.926758,34.453827
2013-03-16,33.810577,32.00348,34.521423,35.54123,34.773468
2013-03-17,31.110168,30.855682,34.04843,35.585358,34.75705
2013-03-18,35.61075,34.134705,34.622803,34.720306,33.852844
2013-03-19,35.02997,35.170685,33.815216,35.195007,34.148438
2013-03-20,35.59845,35.077362,35.415466,35.46176,36.46469
2013-03-21,33.09311,32.178802,33.126648,35.430878,36.51364
2013-03-22,34.59897,35.16504,35.083008,35.058228,33.832245
2013-03-23,35.71747,35.194824,35.62445,34.933594,34.886322
2013-03-24,34.472076,33.92032,34.808502,33.588867,34.02945
2013-03-25,33.756775,35.542725,35.44339,34.3761,33.641266
2013-03-26,33.924286,34.262115,34.014526,30.622955,31.88443
2013-03-27,32.427887,33.288788,32.12982,34.341827,35.449707
2013-03-28,36.01123,34.430878,33.886993,33.511322,32.517853
2013-03-29,31.895355,32.42923,30.846527,29.336487,29.859833
2013-03-30,32.435303,32.265106,31.725037,30.652802,29.23758
2013-03-31,32.480682,32.492188,32.300934,32.62143,32.04538
2013-04-01,33.207703,33.009064,32.206573,31.688568,31.437622
2013-04-02,33.077362,31.713196,31.621399,32.316376,31.576416
2013-04-03,32.878143,33.7724,32.680664,31.717163,30.22165
2013-04-04,32.05664,32.19983,32.622986,32.237,33.32431
2013-04-05,35.529266,35.13968,34.22998,33.608368,32.6951
2013-04-06,31.792114,32.98355,33.518646,32.513428,32.329468
2013-04-07,32.112976,33.345123,32.853546,32.703735,32.803955
2013-04-08,33.480377,33.06729,35.290283,35.255554,35.464966
2013-04-09,36.312317,36.098602,36.06357,36.093353,36.025696
2013-04-10,35.12616,34.797943,32.780792,33.521088,32.88864
2013-04-11,35.812042,35.311005,34.231384,35.675934,35.603302
2013-04-12,35.578705,36.35544,35.381622,34.924408,33.841553
2013-04-13,35.892853,35.46411,34.027588,35.129486,34.71402
2013-04-14,36.066315,34.23123,32.881897,33.243805,33.175903
2013-04-15,32.20822,32.356903,32.52707,31.153107,32.31888
2013-04-16,32.159393,32.184845,32.334595,32.563995,32.7359
2013-04-17,32.9935,32.93927,33.355286,32.83847,32.439545
2013-04-18,32.117767,31.951904,32.78369,32.73636,31.633148
2013-04-19,32.413788,32.56259,32.04474,31.885803,31.67154
2013-04-20,32.601227,33.320892,32.349243,31.770874,31.217407
2013-04-21,32.380493,33.08548,34.309143,33.43109,33.94821
2013-04-22,34.575806,35.23529,35.70099,35.738464,36.093903
2013-04-23,35.511627,35.05139,35.62671,35.698944,35.551025
2013-04-24,35.00403,34.743866,34.988647,35.686157,36.971252
2013-04-25,36.473297,35.44922,35.809692,35.664276,36.339508
2013-04-26,35.82376,36.483673,36.117737,36.50769,36.465576
2013-04-27,35.97809,35.033295,36.000122,35.645935,35.1297
2013-04-28,34.377167,32.959717,32.446777,32.2482,30.47641
2013-04-29,32.218903,32.20157,31.851929,31.671448,31.185608
2013-04-30,33.66446,32.66159,31.531494,31.081146,30.76593
2013-05-01,34.200043,33.648956,30.480225,30.401611,31.28659
2013-05-02,34.373596,30.25232,30.441162,30.840942,31.498322
2013-05-03,30.288818,29.24765,28.859222,30.346832,30.790924
2013-05-04,31.762054,31.248352,31.540588,31.21341,30.784882
2013-05-05,31.874481,26.395813,26.607208,28.561157,29.857513
2013-05-06,31.349976,30.29065,31.180756,31.063782,30.521515
2013-05-07,31.589386,31.736664,29.244476,30.539246,30.014008
2013-05-08,31.786346,31.068054,29.852081,30.726074,29.941925
2013-05-09,32.09488,31.36499,30.88971,30.859314,31.435577
2013-05-10,31.823639,31.344025,30.676208,30.541718,30.052856
2013-05-11,31.050568,31.158997,30.96875,30.36612,29.899048
2013-05-12,29.807404,30.762878,30.082245,30.689331,31.215302
2013-05-13,31.415161,29.744812,26.58368,29.357635,30.884155
2013-05-14,31.644348,28.745636,29.944183,31.231445,30.953857
2013-05-15,31.671448,29.36444,29.443909,30.870758,30.802795
2013-05-16,30.060669,29.900146,30.796906,31.308258,31.644775
2013-05-17,30.092896,30.582184,30.8721,31.232697,31.569305
2013-05-18,30.880676,30.493286,31.16742,32.74536,32.930603
2013-05-19,31.263275,31.491394,32.141205,33.359924,33.42758
2013-05-20,31.97293,32.2789,31.766327,34.822784,35.28778
2013-05-21,34.272064,30.595947,30.911896,33.362335,33.28192
2013-05-22,30.225922,30.03601,30.357208,31.69394,31.931274
2013-05-23,30.16034,30.560974,30.427399,31.705383,31.223114
2013-05-24,30.834167,30.800232,31.170807,31.406769,31.643707
2013-05-25,31.537537,31.591278,32.44574,33.874634,33.017212
2013-05-26,31.421448,31.533844,31.954132,32.38687,32.49048
2013-05-27,31.792816,31.289001,31.956848,32.89789,34.190277
2013-05-28,31.083588,31.496979,34.366974,35.602997,32.073822
2013-05-29,31.947266,31.08966,32.849304,33.53595,32.85846
2013-05-30,30.496704,30.755798,31.790161,31.765076,31.165192
2013-05-31,27.31903,29.624176,31.408356,31.653564,31.28299
2013-06-01,29.73526,28.102997,31.549988,35.064117,33.280853
2013-06-02,29.283722,30.704987,31.345001,32.898346,33.65625
2013-06-03,28.804993,31.158905,33.006042,33.313843,32.255646
2013-06-04,29.657562,31.1745,35.237427,32.704895,30.966125
2013-06-05,30.342468,29.370117,33.55182,34.84131,32.8089
2013-06-06,30.95813,29.949158,29.792755,30.811249,30.907166
2013-06-07,27.11261,27.46112,25.424866,26.121216,28.735626
2013-06-08,29.813782,29.536346,30.465485,30.770935,32.082916
2013-06-09,30.046387,30.529877,32.805023,33.357605,33.823975
2013-06-10,30.184357,30.778748,32.953278,35.00125,35.179962
2013-06-11,28.996124,30.18686,31.591064,33.329224,33.771027
2013-06-12,28.560303,30.641083,30.649353,29.875427,31.495209
2013-06-13,29.92633,30.669434,31.921417,31.679108,30.719269
2013-06-14,28.46814,29.009308,30.482056,30.82367,30.510712
2013-06-15,28.821411,30.464905,30.85788,31.270813,31.804108
2013-06-16,28.704712,29.293549,30.667847,31.270935,31.460022
2013-06-17,29.536713,30.142212,32.09314,33.5506,32.964203
2013-06-18,30.348267,30.175354,32.38327,32.1875,32.33542
2013-06-19,27.781952,30.667175,31.10968,31.758179,33.781525
2013-06-20,29.146881,31.239075,32.74225,33.293427,32.60211
2013-06-21,27.999542,30.40509,30.948578,32.02475,33.931183
2013-06-22,27.251343,30.057617,31.983307,31.835938,32.713226
2013-06-23,29.241852,30.505157,31.021759,32.792603,32.8107
2013-06-24,29.739502,30.248505,32.418335,31.74762,30.209808
2013-06-25,29.916046,31.018707,31.295288,30.068237,29.588593
2013-06-26,31.438751,31.620514,31.172852,30.378754,29.88263
2013-06-27,33.250824,33.444336,31.865845,31.380432,31.437805
2013-06-28,33.4021,34.07831,32.412476,31.841583,31.770874
2013-06-29,32.495117,32.89804,31.830566,32.206482,31.70813
2013-06-30,31.638397,32.951202,32.844727,32.164032,31.27533
2013-07-01,30.678802,32.198853,33.734406,35.385803,32.93399
2013-07-02,29.715546,31.157349,32.63675,33.293854,32.60376
2013-07-03,29.829315,31.255402,33.70282,34.3443,31.998657
2013-07-04,29.354492,32.028015,32.65744,31.490051,30.644775
2013-07-05,29.152252,29.374176,33.878174,33.71048,31.196411
2013-07-06,29.884003,29.501831,31.727966,33.39856,31.464752
2013-07-07,28.77826,29.382507,32.19577,33.899323,33.438416
2013-07-08,28.870087,29.159698,29.784302,29.80368,30.23883
2013-07-09,28.569855,30.035706,30.482086,30.155548,29.805267
2013-07-10,28.369507,28.99469,30.672668,30.503967,30.25418
2013-07-11,29.322815,30.486938,32.1799,32.038666,31.658173
2013-07-12,29.759033,31.60672,34.383026,33.856567,32.899475
2013-07-13,31.489197,32.61084,35.059326,33.154633,32.76941
2013-07-14,30.490845,33.007263,34.35266,33.210052,32.852814
2013-07-15,29.713776,31.713959,34.298004,33.538727,31.407562
2013-07-16,30.877106,33.382324,33.462555,32.318207,32.74875
2013-07-17,31.21817,32.43524,31.385864,31.09607,30.742859
2013-07-18,30.674408,32.58206,35.240967,33.453125,32.4422
2013-07-19,30.348297,32.475464,33.806183,32.565094,30.537262
2013-07-20,31.297607,33.45685,32.20764,30.067719,29.47882
2013-07-21,31.954193,32.507874,32.210114,30.90384,30.986298
2013-07-22,29.514252,31.509674,30.808258,30.548859,31.437714
2013-07-23,29.701508,31.69165,31.98285,32.03238,31.986511
2013-07-24,28.868286,31.38507,31.100433,30.638397,29.76596
2013-07-25,30.907959,32.25888,30.634949,30.230225,29.610931
2013-07-26,31.270203,33.1709,31.771667,30.27478,30.077118
2013-07-27,33.464355,33.070618,31.09378,30.414795,30.606598
2013-07-28,34.42685,34.625214,35.338165,32.23706,31.316498
2013-07-29,33.66162,32.921265,35.10614,34.40161,32.62802
2013-07-30,30.267853,31.950714,32.21414,31.31015,31.084686
2013-07-31,30.228027,31.271454,32.505005,32.50766,31.728577
2013-08-01,29.63144,31.17865,32.961884,33.227997,32.090424
2013-08-02,29.814392,30.051788,31.702576,32.51111,33.815125
2013-08-03,30.310883,31.245117,31.011444,32.64987,31.046906
2013-08-04,27.94516,27.621857,30.8833,31.942444,33.8497
2013-08-05,25.662842,29.4357,31.108612,32.014862,31.758667
2013-08-06,28.60086,29.27658,35.246887,33.610687,32.264465
2013-08-07,29.365112,30.480225,33.707123,34.188293,31.805359
2013-08-08,30.633484,31.487457,32.78009,32.81714,31.566711
2013-08-09,29.407227,30.242584,32.87979,32.661926,31.911255
2013-08-10,31.244263,31.069366,32.66162,34.348694,34.16037
2013-08-11,30.157684,31.129913,32.849487,35.04312,34.47885
2013-08-12,29.98413,30.60495,31.230896,32.658264,32.32141
2013-08-13,28.590057,29.070312,30.230347,30.163269,31.536774
2013-08-14,30.269348,31.17514,30.971802,31.940155,32.131622
2013-08-15,30.527924,32.097717,31.821014,32.51477,31.314758
2013-08-16,31.459747,32.476196,31.932495,32.198853,31.329346
2013-08-17,34.030975,34.387787,34.52893,33.5123,32.20157
2013-08-18,32.065735,34.89276,34.322174,34.626038,33.726776
2013-08-19,33.15216,33.67975,33.033356,33.31421,32.708008
2013-08-20,31.667938,31.461273,32.546448,32.313477,30.980347
2013-08-21,30.265625,31.219177,32.778717,33.419464,32.318695
2013-08-22,32.150787,32.15622,34.13629,34.821198,31.487701
2013-08-23,28.883423,31.383087,34.90576,32.15802,31.882324
2013-08-24,30.088226,30.548584,28.201141,30.983368,32.901398
2013-08-25,29.872925,29.851196,30.332123,30.77237,30.282623
2013-08-26,29.20816,29.865753,29.361816,34.419067,34.41983
2013-08-27,28.502045,28.87561,30.144531,33.58432,34.443512
2013-08-28,29.148163,28.250061,25.26651,26.84256,29.36618
2013-08-29,29.112488,28.978119,28.657776,29.424774,28.415863
2013-08-30,29.197052,29.271576,29.270996,29.87677,29.355988
2013-08-31,29.88504,28.4823,29.296753,30.427246,30.481201
2013-09-01,29.672485,29.323364,30.132568,30.83554,31.025482
2013-09-02,33.265472,34.989685,35.257782,34.86322,35.397064
2013-09-03,31.68988,30.047363,31.990631,31.661621,32.562958
2013-09-04,29.915497,29.868225,30.456848,30.812103,30.878021
2013-09-05,30.810822,29.272339,30.37503,30.477417,30.377686
2013-09-06,31.050964,30.445404,29.35846,28.860504,30.90216
2013-09-07,30.083984,30.147186,28.97998,28.187866,31.800476
2013-09-08,28.129547,28.691772,30.11493,30.914337,31.055573
2013-09-09,29.088348,29.56366,29.704834,32.37744,34.81906
2013-09-10,28.958344,30.392426,30.51416,33.15695,34.865265
2013-09-11,29.476715,29.17395,30.682312,29.665863,29.399902
2013-09-12,29.339508,29.123566,29.389862,29.187744,29.465027
2013-09-13,27.470062,30.594543,30.826538,31.666992,31.798706
2013-09-14,29.563568,29.106415,30.289795,30.593628,30.386383
2013-09-15,28.061676,29.534698,30.238953,30.39859,30.407043
2013-09-16,28.64917,29.90979,31.025665,31.865326,32.16974
